"Query","QueryPath","Custom","PCI DSS v3.2","OWASP Top 10 2013","FISMA 2014","NIST SP 800-53","OWASP Top 10 2017","OWASP Mobile Top 10 2016","SrcFileName","Line","Column","NodeId","Name","DestFileName","DestLine","DestColumn","DestNodeId","DestName","Result State","Result Severity","Assigned To","Comment","Link","Result Status"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","396","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","396","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=178","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","408","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","408","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=179","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","409","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","409","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=180","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","410","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","410","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=181","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","411","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","411","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=182","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","412","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","412","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=183","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","428","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","428","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=184","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","438","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","438","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=185","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","450","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","450","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=186","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","451","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","451","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=187","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","452","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","452","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=188","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","453","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","453","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=189","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","454","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","454","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=190","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","455","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","455","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=191","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","470","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","470","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=192","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","481","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","481","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=193","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","491","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","491","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=194","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","492","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","492","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=195","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","493","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","493","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=196","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","508","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","508","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=197","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","517","36","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","517","36","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=198","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","535","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","535","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=199","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","536","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","536","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=200","New"
"Improper Resource Access Authorization","Java\Cx\Java Low Visibility\Improper Resource Access Authorization Version:3","","PCI DSS (3.2) - 6.5.8 - Improper access control","A2-Broken Authentication and Session Management","Identification And Authentication","AC-3 Access Enforcement (P1)","","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","537","32","1","executeUpdate","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/session/CreateDB.java","537","32","1","executeUpdate","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=201","New"
